#X0 X1 X2 value type pair_id boundary
18847.2 73571.2 6629.88 2.3039e-06 4 -1 0
12456.2 73623.8 11312.7 4.50241e-08 2 1294 0
15251.5 70267.9 5970.2 1.30765e-07 4 -1 0
18077.2 71296.4 5110.22 1.02034e-06 4 -1 0
23717.3 74894.1 6016.23 9.8348e-09 2 1257 0
33433.4 68982.9 4738.95 1.03147e-06 4 -1 0
23790.3 61631.5 11312.6 1.6966e-07 4 -1 0
23834.9 61386.9 10989.3 2.80535e-07 4 -1 0
23538 60965.3 9201.67 2.19398e-07 4 -1 0
23360.7 62981.7 15530.3 2.51404e-08 2 1274 0
22745.7 61749.1 7774.29 3.47121e-07 4 -1 0
22923.3 61539.3 8087.47 3.08943e-06 4 -1 0
20838.4 64154.8 4047.03 7.85089e-07 4 -1 0
3137.82 53343.3 3612 1.03145e-06 4 -1 0
1310.98 69112 7939.64 2.8132e-06 4 -1 0
5558.46 66516.2 2535.52 3.05004e-08 2 1305 0
1208.57 69076.7 7823.84 2.99685e-06 4 -1 0
2206.8 69404.2 8692.45 1.3863e-07 4 -1 0
894.555 68933.5 7274.05 8.81046e-08 4 -1 0
10639.7 71474.8 7576.43 3.98109e-06 4 -1 0
2359.93 68313.6 6061.23 6.41873e-08 2 991 0
2747.94 70066 10220.2 1.77974e-07 4 -1 0
10554.2 71447.1 7581.04 5.47444e-07 4 -1 0
3786.75 72260 12467.5 1.00892e-06 4 -1 0
3996.16 72139.3 12133.8 5.34995e-07 4 -1 0
3821.14 72237.5 12410.8 1.00892e-06 4 -1 0
2710.47 70958.8 11694.5 6.63178e-08 2 1265 0
8379.76 70495.6 7821.9 1.36244e-06 4 -1 0
5107.25 71597.8 10466.9 3.76663e-07 4 -1 0
1939.07 74542.7 15410.4 6.02233e-08 2 1266 0
6174.01 71016.1 9235.41 5.11916e-07 4 -1 0
8797.64 70503.4 7634.74 2.35735e-06 4 -1 0
5398.81 73082 12098.3 1.97776e-08 2 1302 0
11849 71460.3 7361.88 7.75568e-07 4 -1 0
12722.7 71255.6 7116.69 1.83825e-07 4 -1 0
8178.89 69002.6 6486.7 7.4597e-08 2 1307 0
14561.2 68123.5 4481.52 1.94424e-06 4 -1 0
14742.4 70631.4 6366.67 4.97007e-07 4 -1 0
10811 74698.2 6668.96 6.06712e-08 2 1308 0
11501.9 69499.3 1397.45 3.62165e-07 4 -1 0
14965.8 70498.4 6219.12 5.03946e-07 4 -1 0
9234.12 74163.5 13574.5 1.79531e-08 2 984 0
17734.3 74747.5 9052.47 4.14014e-06 4 -1 0
16846.9 67061.2 1032.63 4.00956e-07 4 -1 0
8609.18 67881.3 4457.44 6.85677e-08 2 985 0
13572.1 67438.6 4637.43 4.09126e-07 4 -1 0
10229.4 62587.1 1480.87 3.77219e-07 4 -1 0
10161.8 58353.9 3.17727 2.51217e-08 2 1316 0
3023.69 50845.9 7567.99 2.55031e-07 4 -1 0
5283.7 56487.7 3672.5 1.91793e-08 2 1321 0
9247.96 62887.8 2899.99 1.04748e-06 4 -1 0
8889.41 62913.2 3430.65 4.50167e-07 4 -1 0
11252.7 66222.7 4668.4 9.71594e-07 4 -1 0
4916.97 56329.9 39.231 2.80577e-08 2 1350 0
3077.13 50805.7 7925.3 5.06225e-07 4 -1 0
33678.1 68121.2 4827.46 1.73831e-06 4 -1 0
29277.8 73032.4 5711.92 1.52623e-08 2 1360 0
34348.9 67095.1 5270.48 2.16206e-07 4 -1 0
34550.9 66962.3 5386.24 5.73765e-08 4 -1 0
30917.6 71623.7 5546.63 4.47118e-08 2 1359 0
38068.3 65928.6 7303.88 4.70089e-07 4 -1 0
34132.6 67272.3 5154.15 1.34324e-06 4 -1 0
31470.8 71887.7 7738.69 8.05958e-09 2 1367 0
39770.6 66015.8 8064.31 1.57939e-06 4 -1 0
35809.7 68546.3 4800.23 7.36231e-08 2 1368 0
37568.2 66020.3 7035.8 6.03238e-07 4 -1 0
18666.6 74584.4 8349.83 1.36005e-06 4 -1 0
59661.5 67119.1 3243.25 6.0996e-07 4 -1 0
59484.8 69692.6 3441.69 3.47801e-08 2 1424 0
58496 67114.1 3630.1 3.44554e-07 4 -1 0
57786.8 46869.1 1152.99 2.00958e-08 2 1024 0
71204.7 48119.3 10294.6 4.5189e-07 4 -1 0
63332.4 49493.2 7492.58 9.58189e-07 4 -1 0
59852.2 48901 4581.51 8.04807e-07 4 -1 0
49266.1 46139.7 302.736 2.1054e-08 2 1384 0
56216.9 50097.8 3395.29 7.571e-07 4 -1 0
64148.3 49409.4 8036.11 2.62186e-07 4 -1 0
62638.3 46775.6 4117.14 9.86429e-09 2 1416 0
63138.1 49535.8 7399.25 9.32288e-07 4 -1 0
66712.3 49541.7 10102.7 4.25484e-06 4 -1 0
58500 60339.4 5968.12 8.10969e-08 4 -1 0
67532.6 49242.1 9902.75 4.01114e-07 4 -1 0
67313.3 59833.2 7466.32 9.47536e-07 4 -1 0
57265.1 36681 331.593 2.40178e-08 2 935 0
66302.7 35975.2 1476.06 4.52315e-07 4 -1 0
70339.7 36935.1 4470.94 1.74582e-07 4 -1 0
59047.3 27339.9 2112.11 5.60811e-07 4 -1 0
71304.1 37567.9 7199.59 6.22311e-07 4 -1 0
70574.4 35861.7 2708.74 5.16558e-07 4 -1 0
71694.8 33521.2 3880.98 6.59073e-08 2 1665 0
72494.8 37071.6 8790.71 1.15531e-06 4 -1 0
69930.2 40367.6 4872.44 2.31715e-08 2 1018 0
73321.7 42616.8 9689.72 1.80959e-07 4 -1 0
74804.7 29141.6 12872.3 1.58389e-06 4 -1 0
73423.1 34668.2 3074.6 6.65867e-07 4 -1 0
45911.3 20755.3 1167.52 1.20575e-08 2 1108 0
42975.1 28520.8 402.523 1.10316e-05 4 -1 0
54711.8 19742.1 6099.21 1.24906e-07 4 -1 0
56492.4 33029.3 2119.02 3.96575e-07 4 -1 0
54736.8 20842.3 5983.1 1.02774e-07 4 -1 0
43833.4 29246.9 261.342 4.31963e-07 4 -1 0
42998.9 28572.7 365.308 4.49739e-06 4 -1 0
52329 20836.8 12113.6 2.80721e-06 4 -1 0
47575.8 30346.4 416.556 1.88904e-07 4 -1 0
43919.5 28632.2 3469.11 2.54258e-07 2 1655 0
48705.3 30309.6 562.859 4.46342e-06 4 -1 0
32662.9 34249.6 7815.37 1.65779e-06 4 -1 0
52574.2 30583.4 1122.98 3.37999e-06 4 -1 0
47688.6 26600.5 3963.54 5.10723e-08 2 1624 0
49396.4 23501.4 8023.62 4.61121e-07 4 -1 0
52824.2 30698 1155.92 3.06886e-06 4 -1 0
45819 33508.3 2399.95 2.60257e-08 2 1625 0
47955.6 31482 12822.4 2.1177e-07 4 -1 0
63785.8 36508.8 516.466 1.14876e-06 4 -1 0
58821.1 33974.3 2815.29 9.92809e-08 4 -1 0
57258.5 34633.2 6040.87 2.00261e-08 2 1662 0
61890.5 36741.7 306.363 2.18638e-06 4 -1 0
59359.9 31926.5 6069.3 4.67533e-08 2 1619 0
53337.2 30828.7 1284.62 4.77974e-06 4 -1 0
62349.3 36684.5 339.386 1.39202e-06 4 -1 0
59323.2 35503.2 1350.06 5.8366e-06 4 -1 0
61725.5 34887.4 7252.52 3.08041e-07 2 1404 0
53502.9 18774.1 5170.71 4.45729e-07 4 -1 0
42881.9 16126.9 4922.28 1.54425e-08 2 947 0
40731.8 22357 2236.71 1.43016e-07 4 -1 0
56101.8 24351.4 4252.34 1.5254e-07 4 -1 0
55025.6 21812.6 13079.4 1.63017e-06 4 -1 0
56230.7 25007.7 3725.08 2.17051e-07 4 -1 0
51342.7 21736.9 6985.27 3.84388e-08 2 1067 0
52599.5 18574.5 4457.01 4.7782e-07 4 -1 0
63461.9 39370.2 17900.4 2.37067e-08 2 1491 0
69637.4 32878.9 14775.2 1.637e-06 4 -1 0
68267.1 53934.1 17193.6 1.28171e-07 4 -1 0
71095.6 30782.8 14859.2 8.01361e-07 4 -1 0
65909.7 38659.5 15924.3 2.1628e-08 2 1550 0
74033.4 31095.2 15708.5 1.77486e-06 4 -1 0
67359.8 48663.2 16234.8 4.39124e-07 4 -1 0
63181.7 43747.1 18688.7 2.63325e-07 2 1490 0
68484 52026.9 17519.1 9.34039e-08 4 -1 0
67301.9 48604.7 16207 7.49128e-07 4 -1 0
61956.3 49030.4 17737.5 6.26716e-08 2 1489 0
68236 54020.3 17179.7 1.34873e-07 4 -1 0
72769.7 37703.2 9162.13 7.22394e-07 4 -1 0
66691 50529.7 11373.2 1.20909e-06 4 -1 0
65860.7 63324 16147 2.12631e-07 4 -1 0
70861.4 47956.2 10173.4 2.54209e-07 4 -1 0
66729.5 49966.5 13337.8 3.662e-08 2 1064 0
68484.1 52027.8 17518.5 9.34039e-08 4 -1 0
34690.2 33531.1 4471.21 5.27659e-07 4 -1 0
35648.8 33661 1289.35 4.48743e-08 2 1389 0
32471.2 34525.2 8899.05 6.62479e-07 4 -1 0
33502.3 33483.6 5445.05 4.95919e-06 4 -1 0
44245.3 29499.2 277.543 1.94431e-07 4 -1 0
74740.8 45329.7 4864.69 2.83662e-08 2 1409 0
72760.8 37771.8 9155.13 2.9382e-06 4 -1 0
73095.8 40640 9561.45 4.55357e-07 4 -1 0
73756.4 34777.3 9991.39 9.3917e-08 4 -1 0
72794.8 37562.5 9172.5 8.7506e-07 4 -1 0
73599.3 36737.5 7921.09 5.24285e-08 2 1020 0
60058 48876.7 4805.09 5.16602e-06 4 -1 0
57729.3 59653.1 6595.65 8.0679e-06 4 -1 0
67115.1 60051.4 7024.09 1.89838e-07 4 -1 0
67345.2 59965.8 7460.29 6.64587e-07 4 -1 0
73594.8 63930.5 7219.02 1.59505e-08 2 1039 0
73643.4 61538.3 7960.35 5.19202e-08 2 1442 0
67077 60064.1 6953.56 1.1038e-06 4 -1 0
70182.2 52412.6 11673.7 6.41948e-08 4 -1 0
72856 56925.9 8978.61 3.87949e-07 2 1441 0
70144.4 52276 11636.5 4.4142e-08 4 -1 0
69766.2 66552.7 9362.5 2.03473e-08 2 1446 0
71969.3 69638.6 9376 1.83935e-06 4 -1 0
73221.2 70876.6 4970.62 2.51274e-06 4 -1 0
39541.1 57477.6 16485.8 2.67592e-07 4 -1 0
43282.4 63844.3 16433.5 2.31811e-08 2 1471 0
42637.8 65646.3 11948.4 7.13955e-07 4 -1 0
51177.5 70810.7 12132.6 1.08072e-06 4 -1 0
70315.9 68145.3 12114.1 6.13202e-07 4 -1 0
55771.4 58784.9 8096.6 4.8435e-06 4 -1 0
49063.9 53157.6 18130.4 9.65048e-09 2 1478 0
40412.5 44339.5 14353.4 2.03124e-06 4 -1 0
57453.9 59479.7 6801.35 3.41092e-06 4 -1 0
44913.7 48631.2 14828.8 8.41254e-08 4 -1 0
60061.8 61065.6 5321.92 3.67342e-07 4 -1 0
54551.7 56951.4 4309.72 1.64099e-08 2 1012 0
58126.8 60000.3 6282.27 1.1976e-07 4 -1 0
60144.5 61082.5 5311.94 2.26538e-07 4 -1 0
56361.4 58788.5 5265.43 1.70498e-08 2 1027 0
65076.1 60555.2 6216.99 7.24694e-08 4 -1 0
45239.9 27565.3 6652.23 3.12232e-07 4 -1 0
46485.5 29524.6 10643.3 1.80065e-06 4 -1 0
46465.1 31508.2 12945.5 9.8479e-08 4 -1 0
49377.5 34042.3 12877.6 8.21649e-08 2 1058 0
54847.4 37274.5 16163 2.03435e-07 4 -1 0
46426.8 29325.7 10332.5 1.70733e-07 4 -1 0
46307.4 28961.8 9785.54 8.54705e-06 4 -1 0
45518.5 32632.4 8608.55 2.083e-08 2 945 0
47025.6 30677.7 12574.3 1.87659e-07 4 -1 0
42748.5 30597.1 2358.22 2.3254e-07 4 -1 0
43365.1 29561.5 3329.12 2.25326e-07 4 -1 0
57077.2 22088.3 14663.7 4.94165e-07 4 -1 0
53889.2 21566.7 12455.8 6.73222e-07 4 -1 0
56827.2 23494.7 16355.3 1.44114e-07 4 -1 0
42565.2 29324.4 336.137 1.31461e-06 4 -1 0
39406.3 37411.6 17170.7 4.44955e-07 4 -1 0
47360.2 35804.3 17078.2 1.42152e-08 2 1495 0
48053.9 31267.7 14772.2 2.14356e-07 4 -1 0
37747.9 37777.4 16985.3 4.34369e-07 4 -1 0
43561.6 35329.5 17153.4 5.54005e-08 2 1052 0
36822 37937 16610.7 4.20873e-06 4 -1 0
45966.1 28141.7 8548.08 1.59606e-07 4 -1 0
46819.7 30374.7 15955.4 4.54e-08 2 1545 0
36937.8 37922.8 16673 4.9652e-06 4 -1 0
46964.8 30596.3 12449.6 2.17201e-06 4 -1 0
46321.6 33696.1 4899.33 1.52539e-08 2 1503 0
56516.3 24154.7 13467.9 2.8835e-08 2 1542 0
55414.1 21859.3 13341 9.21589e-07 4 -1 0
51621.2 17640.2 4328.96 3.01277e-06 4 -1 0
53412.7 21370.1 12306.9 2.87838e-07 4 -1 0
58507 25146.8 15564.1 3.17386e-08 2 1073 0
54493.7 19383.2 5900.58 1.5907e-07 4 -1 0
48321.3 18996.3 9048.04 3.88642e-08 2 1084 0
54599.7 21746 12817.1 9.75125e-06 4 -1 0
59854.1 11049.7 11001.2 2.9372e-07 4 -1 0
61187.3 13467 9120.84 3.45404e-07 4 -1 0
52650.9 19477.1 9527.88 1.03939e-06 4 -1 0
52354.1 20728.8 12174.8 2.2818e-07 4 -1 0
54845.9 23962.4 12767.5 2.59268e-08 2 1071 0
46211.5 28149.4 8832.16 1.2021e-07 4 -1 0
51841.6 20279 11675 3.78804e-07 4 -1 0
49630.4 22743.8 17537.3 5.37462e-09 2 1543 0
51682.2 19519.4 9813.98 1.2006e-06 4 -1 0
53828.4 19901.5 12299.2 2.83085e-08 2 942 0
51893.9 10330.7 13552.3 1.47505e-05 4 -1 0
51718.3 19374.9 9396.34 6.9184e-08 4 -1 0
55377.3 23587.2 10419.3 2.14487e-08 2 1532 0
53824.2 29522.7 2606.35 1.12292e-06 4 -1 0
51742.5 19065.1 8557.19 2.82426e-06 4 -1 0
43311.6 27641.7 1503.64 5.16573e-07 4 -1 0
51446.5 18171.4 6625.71 4.40515e-07 4 -1 0
50069.8 22556.3 13855 2.05256e-08 2 1536 0
48149.7 22817.8 10326.2 4.8175e-08 4 -1 0
51743.2 17758.3 4252.03 1.14747e-06 4 -1 0
60447.5 21389.8 8172.41 2.22076e-08 2 1531 0
52964.8 18533.5 4834.19 9.58172e-08 4 -1 0
50185.5 16709.4 4832.09 5.90289e-08 2 1105 0
54143.6 19074.7 5631.31 1.40544e-07 4 -1 0
53093 18583 4920.35 1.46894e-07 4 -1 0
53292.2 18659.5 5053.45 3.5572e-07 4 -1 0
54711.6 19741.7 6099.44 1.24906e-07 4 -1 0
52084.4 17863.4 4235.41 4.14193e-07 4 -1 0
52080.9 17737.8 4241.11 1.14747e-06 4 -1 0
56696 17898.8 5430.16 5.48122e-08 2 1612 0
45041.7 27596.3 6213.06 9.68454e-08 4 -1 0
50576 29586.6 15438.5 2.05808e-08 2 1547 0
46380.9 29171 10100.3 1.03785e-06 4 -1 0
43960.8 28609.1 4225.92 5.46802e-06 4 -1 0
50962.2 27709 11189.4 2.46812e-08 2 1070 0
53292.5 31773.2 1136.69 1.15649e-06 4 -1 0
55656.5 21886.3 13519.2 3.21053e-07 4 -1 0
57766.2 19358.5 17747.5 5.61613e-08 2 1591 0
52493.2 11243 14563.5 8.4858e-08 4 -1 0
26317.6 10105.2 12324.1 2.47533e-07 4 -1 0
27977.6 9706.47 12805.9 5.61068e-07 4 -1 0
37462.5 12443.5 16737.2 1.0311e-08 2 1559 0
25954 10186.2 12249.8 1.51499e-06 4 -1 0
26815.6 9984.97 12442.1 6.30782e-07 4 -1 0
28313.6 13456 15628.4 1.5267e-08 2 955 0
23344.2 9284 11053.1 4.96453e-06 4 -1 0
22539.4 9133.27 11115.1 5.12425e-06 4 -1 0
33781.7 12409.8 13224.9 1.67106e-08 2 1176 0
27474.4 9820.26 12629.6 3.42956e-07 4 -1 0
20904.9 7943.59 10334.2 5.73234e-07 4 -1 0
23692.1 7599.13 6560.79 1.14605e-07 2 1138 0
51566.2 8139.65 14149.1 5.65722e-08 2 1571 0
46911.7 2922.11 7647.36 4.96619e-07 4 -1 0
48843.2 4634.24 10184.7 7.08206e-07 4 -1 0
47880.1 3697.86 10441.5 1.22758e-07 4 -1 0
49753.6 4854.8 16549.6 1.0473e-08 2 1079 0
42757.7 13059.4 10497.7 1.57529e-07 4 -1 0
47576.3 3312.87 8852.66 1.52332e-06 4 -1 0
50674.4 1567.87 16112.8 2.19248e-08 2 1557 0
45964.8 2530.37 5925.89 4.08153e-07 4 -1 0
45994.9 2532.31 6003.1 4.08153e-07 4 -1 0
46476 4438.65 11247.4 4.19471e-08 2 9 0
39685.2 5824.62 15491.7 3.18774e-07 4 -1 0
45653.3 2794.9 4705.67 6.63952e-07 4 -1 0
49021.2 3223.03 10918.9 7.67377e-08 2 1586 0
46744.2 2832.06 7389.14 2.69777e-07 4 -1 0
45665.2 3619.5 3803.2 6.87577e-07 4 -1 0
47775 4687.78 6998.46 5.23484e-08 2 1641 0
45994.9 2532.31 6003.09 4.08153e-07 4 -1 0
45759.5 4877.87 3218.69 1.77822e-07 4 -1 0
31603.1 8721.32 14571.3 4.82018e-07 4 -1 0
45748.6 5318.14 2924.82 1.03959e-07 4 -1 0
42032.4 1287.63 7917.33 9.66954e-09 2 1639 0
42348.3 5590.14 13753.6 1.29745e-07 4 -1 0
46412.7 7254.94 1718 8.15743e-07 4 -1 0
45202.6 2620.85 3062.37 4.62254e-07 4 -1 0
48836.6 10117.5 1802.28 3.25418e-06 4 -1 0
49640.3 12515.2 3235.3 3.14179e-07 4 -1 0
53726.3 8694.04 654.551 2.0195e-08 2 1605 0
63037.9 11672 4214.18 1.68087e-07 4 -1 0
51882.8 17835.7 4195.36 4.14193e-07 4 -1 0
45960.3 13643.3 5906.72 1.85609e-08 2 1646 0
49342.5 19096.9 12167.1 4.82637e-08 4 -1 0
49270.1 5288.6 10603.2 1.5488e-07 4 -1 0
55493 6815.95 14381.6 3.13962e-08 2 1574 0
49953.5 3458.45 11785.2 1.10051e-07 4 -1 0
48591.6 4279.2 9949.7 1.96023e-07 4 -1 0
48176.6 11819.4 12499 3.36613e-08 2 1580 0
43353.4 14095.3 9478.86 3.15082e-07 4 -1 0
48550.5 4224.36 9910.45 1.05784e-07 4 -1 0
50496.7 9128.53 16541.5 6.86123e-08 2 1558 0
72014.2 22361.8 5570.2 2.47875e-08 2 1668 0
70297.6 24894.5 10605.8 3.97531e-07 4 -1 0
68631.8 16975.6 6573.24 9.07232e-07 4 -1 0
69402.9 24796.2 12022.5 1.96755e-06 4 -1 0
74861.7 33169.3 4473.84 1.68361e-06 4 -1 0
70845.9 27573.5 3134.69 3.41838e-08 2 1667 0
64667.8 22505.6 8440.91 2.39772e-07 4 -1 0
69174.7 18564.2 8708.52 8.91176e-07 4 -1 0
71348.3 15745.3 1030.64 4.2201e-08 2 1673 0
68651.9 17034.9 6872.31 4.51896e-07 4 -1 0
69743.4 19364.6 9733.71 2.56714e-07 4 -1 0
67550 14227.7 5590.46 2.31183e-06 4 -1 0
66532.5 15384.5 10871.9 5.93816e-08 2 1596 0
70363 20068.7 10637.6 4.506e-07 4 -1 0
64278 17896.2 4688.2 4.7436e-08 2 1613 0
64404.6 21698.7 7902.43 2.57281e-06 4 -1 0
71053.9 20726.4 11556.3 9.35765e-07 4 -1 0
66813.2 14931.8 5971.9 5.79575e-08 2 1617 0
68839.5 16453.8 6231.63 1.88492e-06 4 -1 0
72500.6 21936.4 13457.5 1.17782e-06 4 -1 0
68931.6 23108.1 9113.82 2.8242e-08 2 944 0
69163.5 24747.6 13863.3 2.19655e-06 4 -1 0
43596.9 29090.7 254.659 7.2422e-07 4 -1 0
47149.6 21445.5 9261.22 7.8095e-07 4 -1 0
21504.9 23121.9 3052.75 3.96822e-06 4 -1 0
18272.6 19793.4 6002.16 1.97355e-07 2 1146 0
21523.1 23427.3 2651 1.09715e-06 4 -1 0
11382.8 7033.29 3947.48 1.83741e-07 4 -1 0
17677.3 10686.2 2596.52 6.63814e-08 2 1134 0
19157.9 12103.7 5737.81 5.31755e-07 4 -1 0
11323.1 6641.8 4087.77 3.17334e-07 4 -1 0
10735.7 27143.3 2113.21 1.5525e-07 4 -1 0
17427 39167.5 244.855 1.62655e-08 2 994 0
17265.9 33905.6 3501.02 9.79981e-08 4 -1 0
21268.5 8319.05 5122.83 1.19258e-06 4 -1 0
24759.5 6318.15 731.919 5.04613e-06 4 -1 0
25619.8 3132.57 1720.43 3.77097e-06 4 -1 0
27147.2 2533.15 700.06 4.48207e-07 4 -1 0
20505.2 9981.1 5550.2 1.56862e-07 4 -1 0
21534.1 23791.2 2050.39 2.70321e-07 4 -1 0
23314 12273.9 3346.7 1.73513e-07 4 -1 0
32323.8 25667.3 8831.13 1.69428e-07 4 -1 0
30572.5 20491.9 10636.1 7.22163e-09 2 1210 0
33320.9 26922.5 8562.8 1.07035e-07 4 -1 0
19813.1 738.062 1352.08 7.37809e-08 2 1133 0
25074.4 5127.74 1070.35 2.72811e-06 4 -1 0
18329.1 1300.64 9718.22 2.94338e-06 4 -1 0
30376.5 2596.75 6706.24 7.75939e-07 2 1136 0
24285.2 7415.6 2609.83 5.79884e-07 4 -1 0
36033.7 9238.72 4096.07 1.79639e-08 2 1645 0
31567.7 10747.7 7123.49 2.52298e-06 4 -1 0
26553.9 2561.62 1011.26 5.47743e-07 4 -1 0
25684.9 3253.83 1444.49 1.67428e-06 4 -1 0
41215.3 5745.75 14425.5 1.08655e-07 4 -1 0
33762.8 3779.85 14950 6.9988e-07 4 -1 0
27033.6 2538.32 736.36 5.14764e-06 4 -1 0
23169.5 32132.8 13328.6 9.65371e-07 4 -1 0
19795.9 21726 12019.5 7.41569e-08 4 -1 0
28128 26486.9 11553.1 2.50302e-08 2 1208 0
19520 22040.2 11928.7 7.90976e-08 4 -1 0
6705.48 29652.2 4639.95 4.97284e-06 4 -1 0
14853.3 24220.4 11183.6 4.42531e-07 4 -1 0
1749.28 28750.6 18149.5 6.46945e-07 4 -1 0
18236 24381.4 10441.8 1.37936e-06 4 -1 0
17270.3 24196.7 10730.7 2.72432e-06 4 -1 0
14218.2 27898.5 11636.9 2.88671e-08 2 1212 0
15067.8 28655.9 11449.5 8.7596e-09 2 1232 0
6771.61 30751.5 16429.4 2.43705e-07 4 -1 0
15740.6 24162 11033.4 1.2079e-07 4 -1 0
9129.08 27580.2 16245.1 1.44472e-07 2 1199 0
17395.6 14776.5 6491.35 2.78376e-06 4 -1 0
17446 14642.8 6550.77 2.28531e-06 4 -1 0
12421.6 12970.5 9242.96 4.09194e-08 2 1164 0
10492.3 8506.3 8102.73 4.01163e-07 4 -1 0
35936.8 22457.2 14734.6 2.86983e-07 4 -1 0
24805.6 25012.5 16196.8 1.01715e-08 2 1206 0
20722.9 20932.7 12217.9 2.66935e-06 4 -1 0
2005.2 29596.7 18314.4 6.04856e-07 4 -1 0
1713.8 28603.4 18098.9 4.59313e-07 4 -1 0
7294.72 32930.8 12695.7 3.13895e-08 2 962 0
7348.51 30098.8 5242.56 9.98847e-07 4 -1 0
18754 23335.1 11171.1 2.83767e-06 4 -1 0
31836.3 36566.1 12158.4 5.05448e-07 4 -1 0
10588.3 24183.7 11405.1 3.26439e-07 4 -1 0
5421.23 30665.9 17372.8 1.31757e-06 4 -1 0
21897.3 23198.4 12577.9 2.87906e-07 4 -1 0
32572.4 34400.9 8460.4 2.51806e-06 4 -1 0
17439 24229.8 10706.3 1.74091e-06 4 -1 0
17800.9 24311 10637.2 7.93714e-07 4 -1 0
8847.9 31418.1 4209.73 2.10564e-06 4 -1 0
17905.7 34006.3 3775.87 1.73264e-06 4 -1 0
7757.7 29901.5 3241.07 3.05725e-07 4 -1 0
11081.2 31425.8 9724.71 2.75237e-08 2 1219 0
6771.48 30752.5 16428.7 2.43705e-07 4 -1 0
7832.2 29871.7 3111.39 3.53892e-07 4 -1 0
10726.3 31643 7282.39 4.73644e-08 2 1331 0
6873.7 29812.4 5017.31 9.4934e-06 4 -1 0
2350.23 36002.5 7350.48 2.25509e-08 2 1218 0
239.83 35538.8 3284.89 1.91657e-06 4 -1 0
2291.33 29926.4 18303.8 1.7906e-07 4 -1 0
259.089 32981.6 5130.82 1.72176e-06 4 -1 0
1112.86 38002 1456.03 4.8435e-08 2 993 0
338.63 32501.1 5628.79 3.34154e-06 4 -1 0
277.646 32878.1 5239.9 3.02713e-06 4 -1 0
294.755 32770.2 5354.32 4.18738e-06 4 -1 0
8931.61 31701.5 12290.3 3.48594e-08 2 1251 0
4393.28 30525.8 17820 7.20517e-08 4 -1 0
7379.59 30121.4 5256.54 2.32031e-06 4 -1 0
6756.25 29726.4 4855.66 6.43315e-06 4 -1 0
8963.08 35405.1 10405.1 1.73409e-07 2 1231 0
15666.1 41924.5 4764.34 1.09867e-07 4 -1 0
21808.1 45270 4855.08 9.85144e-08 2 997 0
18517.1 55994.4 6337.72 5.25867e-07 4 -1 0
18427.4 55999.1 6065.98 2.45348e-06 4 -1 0
16277.2 58100.1 8358.72 3.11962e-08 2 1000 0
14765.4 56576.4 8437.59 2.78764e-08 2 1309 0
23997.2 53412.9 12442.8 1.31423e-07 4 -1 0
23097.9 54393.8 12112.1 1.10227e-07 4 -1 0
16150.3 42135.5 6733.82 1.11912e-07 4 -1 0
15513.6 41816.8 6356.76 7.37585e-08 4 -1 0
12898.1 39984.2 6716.32 4.0892e-07 4 -1 0
15151.9 47464 9825.43 8.12711e-09 2 1242 0
16634.3 42444.3 7050.43 1.45411e-07 4 -1 0
12357.2 39215.3 7446.36 2.63203e-06 4 -1 0
16973.2 49858.5 14021.4 1.92525e-08 2 1276 0
14884.2 32134 4334.56 2.62339e-06 4 -1 0
19647.6 33417.9 4080.07 4.11131e-08 2 1334 0
21766.5 24272.9 1608.16 4.07263e-06 4 -1 0
21143.3 33100.8 12155.2 9.63652e-07 4 -1 0
22253.8 32421.4 13072.8 3.41705e-06 4 -1 0
23451 36714.8 8077.4 2.31652e-08 2 1234 0
32290.4 36000.7 11618.6 1.84213e-06 4 -1 0
28978 34780.4 10499.8 1.27148e-07 4 -1 0
16454.7 33126.5 3767.91 4.6477e-07 4 -1 0
30362.3 35098.7 10428.2 3.42054e-07 4 -1 0
26291.1 36273 9560.38 5.35277e-08 2 969 0
31942.7 35615.9 10934.4 1.44607e-06 4 -1 0
32593.9 36190.1 12055.5 1.50313e-06 4 -1 0
25990.9 48498.8 6990.96 5.17633e-07 4 -1 0
29492 42079.3 9276.91 1.26543e-08 2 1342 0
35162.9 49025 13385.9 2.0393e-06 4 -1 0
24981.9 48058.8 6882.86 3.52485e-07 4 -1 0
39459.9 44648.7 7891.75 1.50163e-08 2 1393 0
41492.6 46698.9 15160.2 2.8851e-07 4 -1 0
29421.5 39129.6 12013.9 2.06907e-08 2 1239 0
31438 36782.7 12477.4 1.34356e-06 4 -1 0
41594.8 47395 15082.1 3.62389e-06 4 -1 0
38558.1 50129 14942.4 6.62016e-06 4 -1 0
25702.5 48499.8 7253.62 9.85713e-07 4 -1 0
38656.4 50105.7 14953.2 1.83323e-06 4 -1 0
28294.3 43261.3 16978.2 4.17731e-07 4 -1 0
41080.2 48931.5 14692.7 1.25332e-06 4 -1 0
26600.6 49659.8 6400.17 3.39423e-07 4 -1 0
41108.8 45517 15128.3 2.87982e-07 4 -1 0
42096.6 49421.7 14912.9 1.24662e-07 2 1501 0
39670.3 43122.3 13455.2 2.5895e-07 4 -1 0
40527.2 44519.1 14492.4 8.10354e-07 4 -1 0
45982.2 50782.8 3298.65 1.16568e-08 2 1387 0
40319.2 56131.8 11243.3 4.87276e-08 4 -1 0
39879.4 43486.2 13721.3 3.08476e-07 4 -1 0
